,0,1
0,573,14.812558672331198
1,3295,13.34025796297339
2,4467,12.966122022379533
3,3085,12.021539871018181
4,7466,11.831459773735126
5,7979,11.529084529875014
6,1979,10.970536298669991
7,13935,10.399247239996406
8,5840,10.22309100151147
9,2589,9.933914480845257
10,5468,9.781022644157552
11,363,9.78046060879513
12,891,9.626174465572866
13,2787,9.596173506004334
14,3063,9.568114386404147
15,4981,9.568114386404147
16,2786,9.558797775297187
17,13638,9.546544235355201
18,4983,9.382176927006556
19,14103,9.284568711405345
20,14876,9.278718294703367
21,5138,9.15469383321094
22,11818,9.126452986151968
23,3048,9.126324650867485
24,1128,9.114191172492522
25,8230,9.05895068203673
26,11056,8.964950738672917
27,361,8.944660943586621
28,12734,8.899193991028865
29,13986,8.873470510048378
30,6962,8.868126559030605
31,6917,8.842242813529397
32,2805,8.82456161794031
33,2785,8.81491921996492
34,9786,8.794234682684928
35,2784,8.702908830642318
36,1368,8.627227159957101
37,1964,8.592931007267683
38,10905,8.571361854066918
39,12577,8.558723784867889
40,41,8.490427294523087
41,952,8.45961979487839
42,9076,8.435406520887907
43,3612,8.415429416750474
44,1071,8.392995105083882
45,5804,8.365873775189096
46,4666,8.339389411046515
47,9077,8.256135110032025
48,5765,8.242537585137601
49,7126,8.2150104883048
50,783,8.16364581976481
51,5825,8.132888446071215
52,8469,8.086061412651201
53,7969,8.065983750219651
54,2670,8.053322248882031
55,10915,8.02286302419555
56,1352,7.969136974256852
57,9269,7.931858923726811
58,844,7.895074200770057
59,9079,7.894731575619881
60,14915,7.872490945028933
61,13909,7.859884673004704
62,1383,7.850808562363712
63,10169,7.81815380102228
64,14050,7.787422412950478
65,6965,7.776863716285577
66,4665,7.767494033277145
67,14628,7.764039059616143
68,14602,7.714560279734291
69,5595,7.695353604714487
70,14697,7.5242748850840435
71,2731,7.411681933058291
72,12122,7.395892142012662
73,1507,7.386517316045111
74,4287,7.353547445820535
75,4576,7.352342531005066
76,14490,7.318743371704764
77,7948,7.310739005907218
78,11912,7.280828964611606
79,9078,7.269418767267982
80,12299,7.116515793798337
81,6930,7.0846623535881506
82,13251,6.997133798410746
83,8468,6.991031293961284
84,7300,6.944490227188378
85,655,6.931856838597055
86,333,6.922882140826299
87,940,6.9063706230596775
88,1301,6.905374687391486
89,10766,6.895558433436438
90,332,6.890919081883119
91,12,6.887980994429508
92,5452,6.8837868244056475
93,76,6.8684701006179845
94,12401,6.851174817214333
95,1776,6.84285315826639
96,14875,6.8379212014166395
97,6094,6.827974989016942
98,11961,6.80567178804567
99,3999,6.804206484309898
100,2290,6.796072236766585
101,5702,6.7868481489125445
102,955,6.782015443000869
103,87,6.779466238951618
104,5373,6.77499950380756
105,3977,6.763093191541655
106,9153,6.755054246456637
107,12322,6.749195526757321
108,12461,6.746439924541531
109,231,6.740413363354913
110,12086,6.730838915525996
111,5201,6.727349606110743
112,754,6.719872730065409
113,951,6.717242816311504
114,12434,6.715165812334885
115,1769,6.70042126793685
116,1369,6.694038664794283
117,672,6.6845833413868325
118,8986,6.683491827345801
119,12477,6.660839660028545
120,3951,6.651038887439292
121,11899,6.6507432406561575
122,11901,6.6507432406561575
123,3813,6.632008154201216
124,12146,6.627753652313358
125,13485,6.616620991906246
126,3984,6.607428659612602
127,942,6.607301045267569
128,377,6.6042664758862255
129,344,6.59848413294679
130,944,6.5952615165180735
131,5257,6.590605070314227
132,902,6.589870318448549
133,645,6.577131281078164
134,5841,6.573180947167961
135,482,6.571963141246993
136,128,6.5648274907110675
137,3972,6.563045998572018
138,3955,6.553103684022973
139,3968,6.538206247231754
140,5836,6.5337503007281565
141,7443,6.529380413600152
142,12161,6.515994755248936
143,202,6.500763906524713
144,1762,6.4888040108360725
145,550,6.481847705843514
146,7221,6.481825182944027
147,769,6.4792616193080805
148,544,6.4786568112755525
149,8192,6.477447533882863
150,816,6.475187666099839
151,2052,6.472459486617717
152,188,6.4602969185921415
153,4099,6.454022261370932
154,484,6.451606945287038
155,13840,6.44084680921366
156,4611,6.420724698918706
157,84,6.418478464622086
158,12072,6.408248566712563
159,5806,6.40295320385471
160,11835,6.383424203757957
161,1334,6.381195498607891
162,12047,6.374332275964363
163,4375,6.365519766180853
164,3952,6.361080428118413
165,10462,6.358825146816801
166,12000,6.356065143030253
167,3297,6.3517098158992376
168,10677,6.332495537781764
169,11844,6.305820632763821
170,156,6.303579507051256
171,2959,6.284100801469566
172,12313,6.2801055871334075
173,704,6.267640247890734
174,895,6.25251679880621
175,12428,6.241905403258911
176,3669,6.232546467760276
177,12519,6.227411021624498
178,12552,6.227411021624498
179,837,6.221469086463687
180,5826,6.212055335597871
181,3684,6.21183294207536
182,609,6.210817712927867
183,351,6.210779112705989
184,1828,6.190092173412076
185,797,6.187448735987313
186,961,6.185402609422206
187,71,6.180086179912257
188,3564,6.167811815322688
189,3947,6.154557595119458
190,408,6.136724545706938
191,12535,6.13167199418347
192,3966,6.108874282579571
193,956,6.093432133623849
194,6086,6.082681163829032
195,831,6.080642064542344
196,3679,6.078118217462208
197,4759,6.055261642208873
198,10478,6.050429782503193
199,8451,6.0208598110092515
200,744,6.020586687259085
201,7429,6.020527364284406
202,7953,6.007161833254959
203,3622,6.0037243021845175
204,1834,5.997253533304509
205,12068,5.983405351544749
206,917,5.97163088795898
207,7951,5.946603030507301
208,7954,5.940760162134497
209,9007,5.939911045541461
210,636,5.939378812695091
211,3957,5.903561721995044
212,7240,5.8975789037248445
213,3158,5.887813332796258
214,11777,5.878731743019437
215,941,5.863485833124679
216,7282,5.827896079437135
217,2992,5.826535510744404
218,9064,5.816190433075036
219,975,5.813662664911218
220,1491,5.807426983644833
221,954,5.806683505276718
222,7102,5.801365563549398
223,3710,5.771098493113557
224,774,5.758356877421287
225,7378,5.74210894443619
226,12310,5.728289453761207
227,142,5.721513646539192
228,483,5.717517185772341
229,10212,5.704032382808095
230,165,5.694539538558011
231,3938,5.687934344847556
232,14637,5.673404233906811
233,939,5.6692275634612015
234,3950,5.667456207090869
235,5785,5.667120745781652
236,3625,5.663896749529029
237,7950,5.655087638743453
238,765,5.643610940997291
239,5989,5.62438134018964
240,10971,5.620460103777712
241,3452,5.619154239726401
242,7952,5.604416389366464
243,4425,5.597591961250739
244,2688,5.592634706050655
245,943,5.585432997771252
246,200,5.580316958977499
247,2764,5.556677077753727
248,11898,5.555635040905345
249,115,5.554683728457896
250,11905,5.548497439861626
251,3574,5.539358942936803
252,8755,5.520392936123308
253,2410,5.499073437442031
254,3375,5.496611650569032
255,11302,5.491420535612896
256,8756,5.482669298301657
257,8757,5.446542350916286
258,6213,5.434851564920884
259,268,5.429970660474624
260,7923,5.421818502116864
261,4655,5.415703497082728
262,12048,5.412956317424888
263,981,5.408059767249971
264,9318,5.398457233036909
265,6556,5.396048267257996
266,8371,5.385781564133085
267,129,5.379245517017986
268,9720,5.372022182349182
269,9441,5.3704496942524615
270,12283,5.368282378877808
271,8240,5.367253427086676
272,5941,5.349858091661202
273,3975,5.348423782322842
274,8780,5.332170670532264
275,4264,5.319757898811756
276,14662,5.306673321829683
277,341,5.299098490454438
278,4682,5.296869404094448
279,12824,5.282893193205742
280,950,5.275978367608886
281,8372,5.237979404504205
282,3998,5.221304672902955
283,9542,5.218235878583915
284,6085,5.20553708767597
285,13154,5.201093044360018
286,1876,5.201059207397667
287,11735,5.192261404744106
288,8384,5.186245001859023
289,8660,5.180532936687148
290,3715,5.17881841704113
291,189,5.162537892915472
292,8881,5.1528634242164735
293,5140,5.15237755750927
294,1802,5.135540220058044
295,301,5.134836672340838
296,8565,5.13169965946298
297,786,5.1188638508291175
298,13617,5.109907991072886
299,8959,5.104491313422068
300,11541,5.1038266749500485
301,7444,5.100898297280196
302,2516,5.071094104358003
303,3986,5.070247137467298
304,13453,5.066327489813829
305,3971,5.042760226278661
306,1158,5.0239994708074
307,4243,5.006178805993099
308,627,4.979381431420517
309,12191,4.9783708451764905
310,12324,4.96746383229851
311,2530,4.95286722882185
312,2655,4.951192629293998
313,7715,4.947141470298541
314,12511,4.939762059982062
315,4003,4.935729577191092
316,2964,4.931703672714539
317,3706,4.921561144426921
318,4428,4.904181951961958
319,12309,4.891802922529121
320,12533,4.874057463158503
321,12908,4.856440284967245
322,13026,4.842678870944162
323,2178,4.8365397214580925
324,4476,4.81094884520097
325,5827,4.79162444394702
326,938,4.777855382321694
327,9776,4.775882755352134
328,1501,4.760840518707918
329,3815,4.760840518707918
330,5843,4.736597949281805
331,2493,4.734701296915375
332,236,4.727339495583253
333,7738,4.718220703564857
334,12235,4.708930748305269
335,5982,4.701181440776859
336,7432,4.697789646495915
337,3941,4.696212457894619
338,13220,4.695248198937282
339,7737,4.690173544258986
340,12574,4.690173544258986
341,10002,4.669984147746741
342,12236,4.665329292730341
343,10070,4.658081928573759
344,7871,4.622723899987453
345,3235,4.590935292008039
346,342,4.580504655911317
347,5884,4.575305416533692
348,80,4.565020466436498
349,828,4.5444336646533
350,4532,4.535833323757039
351,12323,4.50877376849956
352,4832,4.480449850511469
353,4548,4.479566364842424
354,8383,4.463440138127535
355,7112,4.45855399951729
356,7870,4.451992308542962
357,7081,4.434444953814784
358,9859,4.38771026280192
359,4368,4.369069479163226
360,4939,4.365533993273754
361,7040,4.359239030175156
362,6981,4.3586915052805
363,6184,4.295378832915672
364,13035,4.289720721695111
365,5915,4.274557018580629
366,1837,4.271537133365014
367,175,4.2444813614225705
368,4422,4.217899689429097
369,8333,4.217094376057229
370,8551,4.212158125610257
371,10477,4.209090804594285
372,10467,4.157000604804462
373,11842,4.13992253876675
374,7686,4.108974475279783
375,7687,4.10339719933942
376,1027,4.078423264985675
377,3996,4.075673973924832
378,10346,4.070248926148133
379,13129,4.067448644762376
380,553,4.040330025487336
381,10379,4.033834899652621
382,9197,4.0134497293686815
383,7689,4.006800509531811
384,5545,4.006064267046111
385,9345,3.9986848284520033
386,4019,3.9949471576114
387,11804,3.9844166111702033
388,9756,3.977803788006261
389,6574,3.972576688379115
390,14522,3.9712398067464956
391,5601,3.967608909178823
392,14473,3.9603669960268966
393,10481,3.950572488182296
394,183,3.9479928931466604
395,5507,3.9318444750952137
396,10389,3.9122290805787148
397,7688,3.89578683030642
398,10475,3.8845802861656624
399,12215,3.8702972452429445
400,4358,3.863405905153809
401,8918,3.8426107134504544
402,13010,3.8401701393914065
403,7908,3.8391306280962656
404,6214,3.8291707888725552
405,3394,3.8207565893582838
406,7949,3.8207565893582838
407,9248,3.8039300398729368
408,12793,3.7647946493971554
409,2961,3.749671424669978
410,12788,3.7472947502459193
411,10616,3.743814275035163
412,13158,3.7402520031342363
413,2962,3.735770624455863
414,9122,3.7299567879646816
415,6437,3.726560542164098
416,10228,3.726560542164098
417,841,3.7151116046350583
418,2429,3.7151116046350583
419,14408,3.6924234849431516
420,9597,3.6901699048251357
421,1922,3.670010795083295
422,1944,3.670010795083295
423,3044,3.6633399484874363
424,12373,3.6633399484874363
425,11242,3.6605797734772088
426,11903,3.6500707439230453
427,1934,3.63620539599135
428,2643,3.6156228585424426
429,8553,3.6095378488903367
430,8297,3.5916131679971164
431,8573,3.587268054078976
432,13964,3.58514096733034
433,4389,3.5766577859608595
434,4565,3.5745432597078137
435,12040,3.5703216990127906
436,12325,3.5703216990127906
437,10741,3.541047683721072
438,10742,3.5265899601426365
439,4858,3.5224808409651893
440,12885,3.5142912630514846
441,9148,3.5064002043947777
442,8081,3.496003220583157
443,10661,3.477904531257901
444,385,3.4604581241673116
445,10668,3.454062446763263
446,10735,3.450120510654302
447,3437,3.445211138251146
448,3930,3.445211138251146
449,10734,3.442263569287738
450,7829,3.4383485027704004
451,7274,3.4373772524073023
452,12374,3.4363943072211973
453,13600,3.4344423317558537
454,43,3.434080371922649
455,444,3.4324925725932913
456,6858,3.429171544492774
457,3768,3.4227768895839086
458,6135,3.417837313253127
459,7396,3.4129869903740198
460,8343,3.406541267135509
461,7208,3.4035095964091857
462,9741,3.375011969837782
463,10015,3.3674930206772777
464,2677,3.3600074989105413
465,8129,3.3581413153907995
466,12632,3.3581413153907995
467,6165,3.354415160438578
468,9314,3.35255518211706
469,13066,3.344913126762558
470,13169,3.3387334175123575
471,12921,3.3377492835905853
472,4740,3.3372124857912016
473,10061,3.335907736294782
474,1883,3.3249009855203018
475,987,3.322577847551376
476,3575,3.3223344241765425
477,6395,3.3212481915389476
478,7803,3.31318058916508
479,6473,3.310337807675383
480,13234,3.3096573362585624
481,7222,3.2985579991499945
482,14321,3.297031045905634
483,10848,3.290037714253447
484,2734,3.275103263683077
485,4318,3.2740899796141862
486,2218,3.27093904515128
487,3305,3.2691704633462115
488,14205,3.2651997088985123
489,8224,3.2638761745167093
490,8640,3.2573376800008123
491,481,3.2463517251517406
492,14061,3.241131027410335
493,4854,3.235927094287006
494,1379,3.234196161433681
495,9331,3.229014455811856
496,12576,3.222131288155264
497,11788,3.218700697051171
498,1227,3.216988139444701
499,2405,3.213568485570751
500,1714,3.210970874965403
501,11816,3.2101560941513525
502,5473,3.2067509420757023
503,5818,3.206193004034542
504,10262,3.203353006330951
505,7438,3.1953283119009215
506,3327,3.193202268412056
507,7182,3.1923210343038133
508,5355,3.1893574423964663
509,2490,3.188150985422806
510,9678,3.183115658304111
511,2161,3.1816858756061697
512,11829,3.179767600636028
513,1603,3.1742415403532416
514,6389,3.1742204171277604
515,9306,3.173092570224512
516,3208,3.1681046597213323
517,6472,3.1681046597213323
518,3463,3.1617225411616445
519,14633,3.1603376341502063
520,6700,3.159826232024417
521,12145,3.159826232024417
522,4137,3.159614241494098
523,815,3.1575714566678212
524,455,3.146555001340085
525,1892,3.142443622912057
526,5892,3.1301737004515844
527,11793,3.1301737004515844
528,1228,3.1239092836836098
529,7707,3.117466473566655
530,541,3.098296515998237
531,6827,3.096709656037558
532,55,3.0886343213511935
533,7660,3.0820075827438465
534,784,3.077793350217946
535,9257,3.070233832656431
536,662,3.0689278977994863
537,6945,3.067623073438241
538,3040,3.0622054035664092
539,12691,3.052928195561522
540,4882,3.049471345906694
541,7372,3.036636791889026
542,442,3.033019159592625
543,8643,3.0299792550958697
544,12240,3.02959486760026
545,7777,3.0269454381087155
546,60,3.026446673300189
547,795,3.02390982070744
548,7741,3.0208959936667448
549,2369,3.013368106512729
550,3737,3.008777569584546
551,5923,3.00834041770275
552,6166,3.0058776441626596
553,6185,3.0028918757146887
554,77,2.998773261092556
555,2035,2.998773261092556
556,14131,2.9937678292016052
557,5110,2.990130138880995
558,6183,2.9821564341913476
559,6442,2.9789629140072837
560,1866,2.9777334543224074
561,7501,2.9765050090493053
562,1990,2.9736240368424083
563,1621,2.9703779550094955
564,7536,2.9679895919549133
565,13529,2.9594125894375876
566,3978,2.957359465479525
567,5440,2.956986826937192
568,6745,2.955913656241929
569,3448,2.955775436332409
570,5729,2.9545650378634396
571,821,2.9515159794557815
572,13734,2.9461199262928925
573,7765,2.941532937417402
574,8216,2.9396997720547007
575,8271,2.9349165328462217
576,13249,2.934193034696165
577,8858,2.9341388877725167
578,12769,2.931754364206022
579,13599,2.9270508090148284
580,505,2.9258749013305847
581,1691,2.9222549015743806
582,3319,2.9222549015743806
583,3841,2.9222549015743806
584,12586,2.918812586022862
585,35,2.908173765721299
586,3860,2.907583522682453
587,124,2.904789743785879
588,13530,2.901157495861626
589,5639,2.89064378673493
590,523,2.889486133293362
591,5824,2.8881391701374466
592,11672,2.887226033282491
593,14595,2.887226033282491
594,4432,2.887173605906474
595,5757,2.886018729737544
596,7460,2.8825596380244605
597,1865,2.8814084493660146
598,3578,2.8768128749183717
599,6821,2.87440881444846
600,7375,2.8733758025676113
601,7167,2.871140824928423
602,10102,2.85945542352722
603,12612,2.8581816399998496
604,3522,2.858103735541971
605,12786,2.85675332486088
606,4706,2.849544349617681
607,4085,2.843928345075296
608,13988,2.8428077995033503
609,3934,2.842222454231888
610,1359,2.8405693553326765
611,13238,2.833875123750488
612,14212,2.8294298040546724
613,406,2.8227879122164676
614,14640,2.8205808723565564
615,8897,2.819478646126729
616,3794,2.8181390141322074
617,520,2.8172767760157598
618,2675,2.815128184048216
619,7767,2.806366628920597
620,5109,2.8052277013713045
621,7172,2.8052277013713045
622,4406,2.8019594564416797
623,13659,2.7976628495016174
624,31,2.7976136242949425
625,14573,2.7925441453876183
626,7278,2.792200254733487
627,2743,2.79112009381155
628,6621,2.788248263321665
629,4230,2.784656637741018
630,5,2.782557494588537
631,10999,2.7814361223948754
632,10188,2.780364272017281
633,6772,2.779276529595784
634,5899,2.77799956437664
635,12532,2.7760851187283975
636,12790,2.7716322993548927
637,5174,2.7697392764528503
638,44,2.7696910289709336
639,13366,2.7686282098976704
640,1175,2.765444641102586
641,8989,2.76438507785751
642,8307,2.7633743522228498
643,6762,2.760154931756681
644,443,2.7577265424381405
645,334,2.757038614404832
646,4551,2.754933152996812
647,13302,2.754933152996812
648,6221,2.752704436051058
649,8856,2.751733359642831
650,4047,2.746495924141604
651,4751,2.742320308596689
652,3149,2.7402844852545867
653,13301,2.738204525618625
654,524,2.732971437798037
655,2020,2.72991616655729
656,3409,2.7278051117424376
657,3532,2.72710215216692
658,564,2.7264151382935564
659,7108,2.725790774816757
660,3407,2.722658281363985
661,4560,2.721631245062107
662,7502,2.7206049833016634
663,12251,2.718531539325947
664,11055,2.711449575853415
665,2460,2.7100300251241514
666,14306,2.70737976638143
667,4553,2.705349439711736
668,8393,2.704680766963095
669,5430,2.7012979082243844
670,3464,2.698221424750873
671,8983,2.6972127383536884
672,5438,2.695243313396445
673,13434,2.6932311419765496
674,725,2.6914371055604374
675,3206,2.6902395647394672
676,4810,2.6871671988159003
677,13497,2.6852124111359155
678,13549,2.6752558961589954
679,9019,2.6732285016139663
680,1533,2.6702604302876836
681,2437,2.6702604302876836
682,5439,2.6653729440593588
683,4285,2.664344016428009
684,617,2.663345624430087
685,3506,2.6584537622393865
686,1855,2.651658852467005
687,14675,2.650131592762047
688,201,2.648694335025116
689,14374,2.648694335025116
690,3920,2.646667592876543
691,371,2.643841442999023
692,10853,2.6428729977445338
693,9152,2.6419052617177403
694,6763,2.6390063012211824
695,4768,2.6386699904352464
696,3153,2.637431554690519
697,6527,2.636157401689667
698,3523,2.635150902629424
699,2610,2.634188812482711
700,2911,2.634188812482711
701,8894,2.6323103166125574
702,431,2.626560696472437
703,7913,2.620792939458677
704,14756,2.620792939458677
705,12791,2.6191515231910727
706,6955,2.616041658138227
707,6343,2.6151364800493475
708,14649,2.6113504601978743
709,2993,2.611307573004387
710,4315,2.6094187329863594
711,14183,2.607575386791984
712,1124,2.605691940181264
713,2200,2.6056492386489
714,51,2.601251050946122
715,8931,2.600057889968939
716,12319,2.600015372894696
717,5102,2.598185283551334
718,3419,2.5966547636127943
719,1399,2.596315372559145
720,14888,2.596315372559145
721,3993,2.5925413406222306
722,2546,2.592201707874392
723,4986,2.5907217540636185
724,8671,2.587006046020853
725,10732,2.587006046020853
726,3962,2.5851521860387123
727,10139,2.5851521860387123
728,3366,2.5814524255724165
729,1674,2.5777632398533767
730,5119,2.5777632398533767
731,9539,2.5777632398533767
732,4552,2.5759225983662226
733,7446,2.5759225983662226
734,13224,2.568586243606839
735,7214,2.564933714668848
736,1437,2.564892338552488
737,7130,2.5630700255108447
738,1613,2.557659731786525
739,13749,2.555847677916218
740,2893,2.554038189840343
741,732,2.5522312621131653
742,143,2.5486250659989085
743,3613,2.5458659522647515
744,6508,2.5450290463145913
745,4050,2.5449883098839434
746,13697,2.541443160045158
747,5648,2.540507673689225
748,13120,2.539654003565062
749,2882,2.5378673644176457
750,3982,2.5378268569262774
751,6759,2.5378268569262774
752,493,2.5325224979552727
753,1,2.5289717433742247
754,2277,2.528249453065794
755,6761,2.528045414089542
756,11668,2.523664241245695
757,1962,2.520138265588107
758,3705,2.520138265588107
759,14398,2.5183789699576655
